,POSTCODE,COORDS,PERUS
116120,660,POINT (25495430.80581167 6680975.975315955),402
116121,660,POINT (25495438.25608114 6681060.252596236),402
116122,660,POINT (25495409.4784425 6681085.401900505),402
116123,660,POINT (25495436.31725324 6681091.217664548),402
116124,660,POINT (25495456.22380257 6681094.825046561),402
116125,660,POINT (25495427.32138452 6681090.950364401),402
116126,660,POINT (25495422.07715483 6681131.813364701),402
116127,660,POINT (25495438.61952638 6681147.324149595),402
116128,660,POINT (25495485.3375627 6681157.750450078),402
116129,660,POINT (25495485.3375627 6681157.750450078),402
116130,660,POINT (25495463.58615382 6681149.086888627),402
116131,660,POINT (25495506.84953846 6681075.342576065),402
116132,660,POINT (25495484.09506346 6681066.646700852),402
116133,660,POINT (25495506.66677344 6681048.32429806),402
116134,660,POINT (25495516.39218887 6681024.602926036),402
116135,660,POINT (25495492.5178484 6681019.874799511),402
116136,660,POINT (25495528.48339749 6680955.922131959),402
116137,660,POINT (25495528.48339749 6680955.922131959),402
116138,660,POINT (25495517.69658163 6680981.605700625),402
116139,660,POINT (25495502.69932744 6680948.132321501),402
116140,660,POINT (25495498.00243246 6680971.000766214),402
116141,660,POINT (25495470.94779899 6680939.157924084),402
116142,660,POINT (25495479.18836764 6680964.428126477),402
116143,660,POINT (25495441.10548782 6680933.256516132),402
116144,660,POINT (25495441.10548782 6680933.256516132),402
116145,660,POINT (25495436.59535267 6680950.130599681),402
116146,660,POINT (25495499.00154415 6681103.128366139),402
116147,660,POINT (25495480.24661109 6681094.550150859),402
116148,660,POINT (25495401.63120973 6681113.187900284),402
116149,660,POINT (25495523.0568586 6681002.790549815),402
116150,660,POINT (25495500.27549541 6680995.086213818),402
116151,660,POINT (25495491.18566727 6681129.911386037),402
116152,660,POINT (25495473.40147292 6681122.36818222),402
116153,660,POINT (25495331.86208057 6680905.930206797),402
116154,660,POINT (25495331.86208057 6680905.930206797),402
116155,660,POINT (25495342.61359701 6680914.261589753),402
116156,660,POINT (25495326.83127568 6680939.796106255),402
116157,660,POINT (25495350.70635486 6680944.523150554),402
116158,660,POINT (25495340.94653165 6680936.22390466),402
116159,660,POINT (25495328.46760503 6680984.884272398),402
116160,660,POINT (25495305.16833656 6681027.207824921),402
116161,660,POINT (25495313.468215 6681050.472084968),402
116162,660,POINT (25495309.43846672 6681117.394014451),402
116163,660,POINT (25495309.43846672 6681117.394014451),402
116164,660,POINT (25495288.59317627 6681111.760860538),402
116165,660,POINT (25495340.52340111 6681082.313766737),402
116166,660,POINT (25495377.06032281 6681065.410062316),402
116167,660,POINT (25495379.81500396 6681040.471564802),402
116168,660,POINT (25495351.94667167 6681035.626847632),402
116169,660,POINT (25495368.18611276 6680995.084053592),402
116170,660,POINT (25495391.938416 6681003.811374806),402
116171,660,POINT (25495403.17905791 6680930.106352948),402
116172,660,POINT (25495403.17905791 6680930.106352948),402
116173,660,POINT (25495333.22207134 6681125.118165649),402
116174,660,POINT (25495362.12433447 6681129.003245602),402
116175,660,POINT (25495362.12433447 6681129.003245602),402
116176,660,POINT (25495384.39425636 6681021.602965788),402
116177,660,POINT (25495297.19766911 6681092.006773623),402
116178,660,POINT (25495314.07561799 6681096.519752936),402
116179,660,POINT (25495308.83488241 6681005.298632537),402
116180,660,POINT (25495340.67657014 6681011.263261935),402
116181,660,POINT (25495391.69638141 6680978.787533814),402
116182,660,POINT (25495371.82111672 6680974.188856132),402
116183,660,POINT (25495190.98371526 6680964.695598085),402
116184,660,POINT (25495218.91666678 6680967.5446491),402
116185,660,POINT (25495220.49273383 6680948.579499228),402
116186,660,POINT (25495238.42559318 6680984.153672404),402
116187,660,POINT (25495245.12061141 6680961.337999996),402
116188,660,POINT (25495261.42006596 6680984.848003103),402
116189,660,POINT (25495266.11546354 6680961.979253449),402
116190,660,POINT (25495293.2017169 6680926.770092377),402
116191,660,POINT (25495290.65454481 6680944.700287022),402
116192,660,POINT (25495292.2008397 6680893.71410743),402
116193,660,POINT (25495292.2008397 6680893.71410743),402
116194,660,POINT (25495304.86751045 6680905.106867358),402
116195,660,POINT (25495254.08632419 6680929.583789101),402
116196,660,POINT (25495268.08643261 6680896.987458721),402
116197,660,POINT (25495264.84348821 6680937.914936471),402
116198,660,POINT (25495194.55388684 6680945.794664263),402
116199,660,POINT (25495241.27231906 6680890.170147804),402
116200,660,POINT (25495215.19005663 6680892.387953235),402
116201,660,POINT (25495288.02264624 6680965.638838675),402
116202,660,POINT (25495298.29243216 6680956.946271307),402
116203,660,POINT (25496959.28181293 6681424.596179278),402
116204,660,POINT (25496947.28475954 6681457.251214369),402
116205,660,POINT (25496971.34322204 6681455.983336105),402
116206,660,POINT (25496978.39826804 6681421.170982076),402
116207,660,POINT (25496995.0030715 6681434.683256771),402
116208,660,POINT (25497005.24444366 6681360.939415432),402
116209,660,POINT (25497001.33649564 6681390.846805554),402
116210,660,POINT (25497000.76004298 6681376.819942039),402
116211,660,POINT (25496984.55413625 6681350.305008601),402
116212,660,POINT (25496985.03343052 6681367.329052865),402
116213,660,POINT (25496982.58104494 6681382.272028015),402
116214,660,POINT (25496981.15805852 6681396.233689682),402
116215,660,POINT (25496953.74179905 6681376.390873766),402
116216,660,POINT (25496966.73616681 6681343.757319409),402
116217,660,POINT (25497011.27335231 6681459.192689383),402
116218,660,POINT (25497011.27335231 6681459.192689383),402
116219,660,POINT (25497033.57134074 6681383.812406483),402
116220,660,POINT (25497024.20864572 6681428.564881173),402
116221,660,POINT (25497011.78561568 6681442.190112258),402
116222,660,POINT (25496914.35547343 6681454.248334821),402
116223,660,POINT (25496892.72138776 6681375.539761785),402
116224,660,POINT (25496882.57345496 6681413.262886948),402
116225,660,POINT (25496882.57345496 6681413.262886948),402
116226,660,POINT (25496880.4828459 6681449.218776406),402
116227,660,POINT (25496880.4828459 6681449.218776406),402
116228,660,POINT (25496916.3814662 6681387.263024513),402
116229,660,POINT (25496906.77749465 6681406.991859099),402
116230,660,POINT (25496917.83674751 6681405.322411398),402
116231,660,POINT (25496918.62347666 6681379.328279379),402
116232,660,POINT (25496816.8580604 6681369.243155298),402
116233,660,POINT (25496815.04270788 6681396.207529348),402
116234,660,POINT (25496810.92090469 6681433.101127557),402
116235,660,POINT (25496810.92090469 6681433.101127557),402
116236,660,POINT (25496834.3108341 6681420.802696867),402
116237,660,POINT (25496833.61073495 6681443.799670083),402
116238,660,POINT (25496853.0333296 6681397.355639838),402
116239,660,POINT (25496845.73548959 6681374.120448426),402
116240,660,POINT (25496850.63918294 6681344.24545815),402
116241,660,POINT (25496857.27884225 6681323.427143343),402
116242,660,POINT (25496815.74162604 6681340.18670583),402
116243,660,POINT (25496815.74162604 6681340.18670583),402
116244,660,POINT (25496688.37442366 6681415.383456508),402
116245,660,POINT (25496688.37442366 6681415.383456508),402
116246,660,POINT (25496770.29466483 6681419.867091876),402
116247,660,POINT (25496770.29466483 6681419.867091876),402
116248,660,POINT (25496782.98867928 6681331.190647944),402
116249,660,POINT (25496782.98867928 6681331.190647944),402
116250,660,POINT (25496750.66234545 6681341.213299664),402
116251,660,POINT (25496727.18071229 6681356.509449909),402
116252,660,POINT (25496693.76632257 6681369.508400502),402
116253,660,POINT (25496685.61767276 6681374.262122902),402
116254,660,POINT (25496689.46394628 6681346.359945809),402
116255,660,POINT (25496689.46394628 6681346.359945809),402
116256,660,POINT (25496676.16544514 6681388.988825769),402
116257,660,POINT (25496702.97319932 6681395.805520986),402
116258,660,POINT (25496740.17840994 6681422.957779576),402
116259,660,POINT (25496744.05738657 6681394.052880815),402
116260,660,POINT (25496719.54680548 6681410.319321909),402
116261,660,POINT (25496724.15375786 6681390.449627485),402
116262,660,POINT (25496504.41410532 6681310.73409875),402
116263,660,POINT (25496504.41410532 6681310.73409875),402
116264,660,POINT (25496500.59593974 6681337.63369545),402
116265,660,POINT (25496501.92973201 6681359.692886902),402
116266,660,POINT (25496572.2496938 6681383.837076555),402
116267,660,POINT (25496596.12024057 6681388.561113517),402
116268,660,POINT (25496625.4464816 6681411.474581543),402
116269,660,POINT (25496625.4464816 6681411.474581543),402
116270,660,POINT (25496634.77756953 6681367.723858596),402
116271,660,POINT (25496645.59784529 6681341.029661273),402
116272,660,POINT (25496604.54541924 6681341.791770919),402
116273,660,POINT (25496587.12445307 6681322.243257145),402
116274,660,POINT (25496534.1942669 6681384.686301),402
116275,660,POINT (25496539.37686971 6681312.795462436),402
116276,660,POINT (25496532.92162223 6681327.608832169),402
116277,660,POINT (25496532.37927735 6681345.60311175),402
116278,660,POINT (25496553.12997492 6681354.240548306),402
116279,660,POINT (25496541.10047773 6681354.875843785),402
116280,660,POINT (25496531.74198429 6681333.570734047),402
116281,660,POINT (25496562.00919209 6681325.486728937),402
116282,660,POINT (25496500.14343075 6681385.654643392),402
116283,660,POINT (25496479.29597622 6681380.014704659),402
116284,660,POINT (25496479.29597622 6681380.014704659),402
116285,660,POINT (25496319.39285888 6681274.103697654),402
116286,660,POINT (25496319.39285888 6681274.103697654),402
116287,660,POINT (25496311.36792937 6681307.882128933),402
116288,660,POINT (25496309.33624981 6681341.843931694),402
116289,660,POINT (25496309.33624981 6681341.843931694),402
116290,660,POINT (25496295.67168808 6681330.42641946),402
116291,660,POINT (25496383.89269169 6681358.114218684),402
116292,660,POINT (25496385.80161774 6681328.152431464),402
116293,660,POINT (25496446.69831366 6681366.018908036),402
116294,660,POINT (25496446.69831366 6681366.018908036),402
116295,660,POINT (25496425.64150761 6681367.387577242),402
116296,660,POINT (25496448.54762494 6681371.086562066),402
116297,660,POINT (25496467.84905276 6681295.616603545),402
116298,660,POINT (25496467.84905276 6681295.616603545),402
116299,660,POINT (25496443.97218284 6681290.882268342),402
116300,660,POINT (25496422.94719653 6681291.248172919),402
116301,660,POINT (25496424.28240322 6681280.283483112),402
116302,660,POINT (25496402.13134117 6681284.617036381),402
116303,660,POINT (25496355.59991431 6681268.195771753),402
116304,660,POINT (25496456.05965117 6681321.276092773),402
116305,660,POINT (25496338.17681069 6681347.720001891),402
116306,660,POINT (25496330.14640983 6681348.474545843),402
116307,660,POINT (25496342.05822888 6681318.814673184),402
116308,660,POINT (25496453.36236503 6681344.208225488),402
116309,660,POINT (25496435.48997974 6681339.668674604),402
116310,660,POINT (25496397.37584826 6681309.489883183),402
116311,660,POINT (25496359.98942532 6681354.383206749),402
116312,660,POINT (25496159.73267617 6681292.272848876),402
116313,660,POINT (25496159.73267617 6681292.272848876),402
116314,660,POINT (25496182.69837946 6681293.975750284),402
116315,660,POINT (25496251.43984176 6681304.06579758),402
116316,660,POINT (25496246.74426667 6681326.933283731),402
116317,660,POINT (25496269.95079187 6681320.636780283),402
116318,660,POINT (25496269.95079187 6681320.636780283),402
116319,660,POINT (25496276.22236606 6681278.793487716),402
116320,660,POINT (25496258.37610782 6681273.252027326),402
116321,660,POINT (25496193.20912284 6681244.261886123),402
116322,660,POINT (25496169.06404959 6681248.53207871),402
116323,660,POINT (25496169.06404959 6681248.53207871),402
116324,660,POINT (25496227.04856898 6681316.335565929),402
116325,660,POINT (25496229.56785863 6681299.397656984),402
116326,660,POINT (25496205.75509837 6681292.670455734),402
116327,660,POINT (25496213.75243032 6681259.894569146),402
116328,660,POINT (25496237.68312708 6681262.621848615),402
116329,660,POINT (25496240.35244717 6681240.681193206),402
116330,660,POINT (25496277.16010571 6681247.807603541),402
116331,660,POINT (25496277.16010571 6681247.807603541),402
116332,660,POINT (25495903.30384295 6681234.469803914),402
116333,660,POINT (25495903.30384295 6681234.469803914),402
116334,660,POINT (25496000.85694003 6681251.430789476),402
116335,660,POINT (25495978.01388872 6681245.740184008),402
116336,660,POINT (25496037.06075068 6681278.554707488),402
116337,660,POINT (25496027.42930907 6681233.229783376),402
116338,660,POINT (25496047.18480531 6681241.832005712),402
116339,660,POINT (25496073.84179811 6681286.670706805),402
116340,660,POINT (25496116.37880932 6681269.946216019),402
116341,660,POINT (25496119.16501674 6681244.016635813),402
116342,660,POINT (25496144.22163615 6681242.775680937),402
116343,660,POINT (25496140.0121675 6681216.630670372),402
116344,660,POINT (25496140.0121675 6681216.630670372),402
116345,660,POINT (25496099.35090246 6681237.408442694),402
116346,660,POINT (25496077.56927061 6681229.744010757),402
116347,660,POINT (25496031.58110749 6681195.321379098),402
116348,660,POINT (25496057.45323238 6681200.117719135),402
116349,660,POINT (25496009.03984466 6681212.660043406),402
116350,660,POINT (25495990.77318279 6681188.090409095),402
116351,660,POINT (25495963.29447369 6681203.26215207),402
116352,660,POINT (25495945.05403985 6681177.689968527),402
116353,660,POINT (25495908.03130849 6681177.575239712),402
116354,660,POINT (25495908.03130849 6681177.575239712),402
116355,660,POINT (25496106.68233697 6681292.674357087),402
116356,660,POINT (25496098.56644011 6681296.426604901),402
116357,660,POINT (25496125.52575076 6681298.247445161),402
116358,660,POINT (25496125.52575076 6681298.247445161),402
116359,660,POINT (25495926.75426788 6681253.194998019),402
116360,660,POINT (25495933.44754339 6681230.380585847),402
116361,660,POINT (25495925.29956969 6681235.136002375),402
116362,660,POINT (25495950.74947008 6681253.914830308),402
116363,660,POINT (25495955.50753692 6681229.041397421),402
116364,660,POINT (25495670.56948053 6681154.362156428),402
116365,660,POINT (25495664.47989094 6681157.177069563),402
116366,660,POINT (25495664.48028365 6681190.200924149),402
116367,660,POINT (25495664.48028365 6681190.200924149),402
116368,660,POINT (25495864.58929518 6681158.237653251),402
116369,660,POINT (25495864.58929518 6681158.237653251),402
116370,660,POINT (25495718.31586652 6681163.809750142),402
116371,660,POINT (25495718.31586652 6681163.809750142),402
116372,660,POINT (25495799.75178278 6681184.293904478),402
116373,660,POINT (25495799.75178278 6681184.293904478),402
116374,660,POINT (25495846.80350371 6681216.740341798),402
116375,660,POINT (25495846.80350371 6681216.740341798),402
116376,660,POINT (25495739.97562268 6681208.495892104),402
116377,660,POINT (25495744.70578807 6681184.624965445),402
116378,660,POINT (25495664.51154421 6681123.150429887),402
116379,660,POINT (25495664.51154421 6681123.150429887),402
116380,660,POINT (25495685.62806745 6681119.79409417),402
116381,660,POINT (25495759.42921362 6681128.030553715),402
116382,660,POINT (25495751.52081621 6681157.821368043),402
116383,660,POINT (25495750.91299013 6681144.786343104),402
116384,660,POINT (25495542.65769208 6681082.440539216),402
116385,660,POINT (25495542.65769208 6681082.440539216),402
116386,660,POINT (25495554.35232451 6681092.799175881),402
116387,660,POINT (25495554.35232451 6681092.799175881),402
116388,660,POINT (25495527.72280673 6681113.009186397),402
116389,660,POINT (25495547.5971197 6681117.608712124),402
116390,660,POINT (25495519.96521257 6681137.786576217),402
116391,660,POINT (25495540.84200703 6681142.418261726),402
116392,660,POINT (25495515.15150562 6681164.655001274),402
116393,660,POINT (25495515.15150562 6681164.655001274),402
116394,660,POINT (25495557.08026211 6681167.935156331),402
116395,660,POINT (25495578.01535359 6681170.572627428),402
116396,660,POINT (25495627.42489079 6681158.056827516),402
116397,660,POINT (25495627.42489079 6681158.056827516),402
116398,660,POINT (25495627.5202825 6681122.035755189),402
116399,660,POINT (25495625.27463011 6681096.947444421),402
116400,660,POINT (25495625.27463011 6681096.947444421),402
116401,660,POINT (25495593.10398807 6681101.977543241),402
116402,660,POINT (25495572.89400145 6681108.374986064),402
116403,660,POINT (25495208.43160673 6681082.306245349),402
116404,660,POINT (25495211.3381666 6681085.399816277),402
116405,660,POINT (25495229.97159931 6681097.976664797),402
116406,660,POINT (25495257.84515886 6681102.820445239),402
116407,660,POINT (25495263.60133841 6681077.978240103),402
116408,660,POINT (25495263.60133841 6681077.978240103),402
116409,660,POINT (25495204.64657511 6681009.143980457),402
116410,660,POINT (25495194.64693436 6681041.868999725),402
116411,660,POINT (25495198.15873642 6681024.962499693),402
116412,660,POINT (25495179.31801884 6681019.383044239),402
116413,660,POINT (25495171.10602327 6681059.15843782),402
116414,660,POINT (25495188.67880815 6681073.708549524),402
116415,660,POINT (25495252.35861259 6681019.599427034),402
116416,660,POINT (25495242.63489581 6681043.321501924),402
116417,660,POINT (25495261.39065089 6681051.89849791),402
116418,660,POINT (25495268.38690062 6681052.101127518),402
116419,660,POINT (25495275.2042268 6681025.296638764),402
116420,660,POINT (25495275.2042268 6681025.296638764),402
116421,660,POINT (25497043.50271001 6681617.277655438),402
116422,660,POINT (25497085.25241371 6681626.547403308),402
116423,660,POINT (25497085.19162306 6681529.481379886),402
116424,660,POINT (25497090.86222938 6681507.639226226),402
116425,660,POINT (25497060.35256903 6681523.718755165),402
116426,660,POINT (25497014.02493943 6681566.350841857),402
116427,660,POINT (25497016.63386855 6681546.416296303),402
116428,660,POINT (25497024.38964225 6681521.630941269),402
116429,660,POINT (25497026.99312178 6681501.696408855),402
116430,660,POINT (25497083.31370244 6681591.463886337),402
116431,660,POINT (25497047.47357648 6681651.423611897),402
116432,660,POINT (25497047.47357648 6681651.423611897),402
116433,660,POINT (25497056.71516158 6681676.718852975),402
116434,660,POINT (25497056.71516158 6681676.718852975),402
116435,660,POINT (25497081.25234226 6681659.451896591),402
116436,660,POINT (25497081.25234226 6681659.451896591),402
116437,660,POINT (25497028.41670993 6681685.866765178),402
116438,660,POINT (25497023.11597055 6681596.648720454),402
116439,660,POINT (25496999.27420589 6681590.919123505),402
116440,660,POINT (25496974.33823276 6681588.165408861),402
116441,660,POINT (25496957.25505605 6681491.581469006),402
116442,660,POINT (25496957.25505605 6681491.581469006),402
116443,660,POINT (25496954.13458812 6681495.483645826),402
116444,660,POINT (25496989.00315254 6681533.57034551),402
116445,660,POINT (25496957.43262435 6681518.599825536),402
116446,660,POINT (25496975.61090663 6681513.147613287),402
116447,660,POINT (25496998.90918259 6681503.847414548),402
116448,660,POINT (25496876.05883732 6681496.11776397),402
116449,660,POINT (25496866.12141382 6681526.843804235),402
116450,660,POINT (25496878.78651113 6681538.230877294),402
116451,660,POINT (25496880.72118412 6681540.290431378),402
116452,660,POINT (25496904.7469693 6681573.04874779),402
116453,660,POINT (25496904.7469693 6681573.04874779),402
116454,660,POINT (25496908.6270854 6681544.14401811),402
116455,660,POINT (25496805.76987403 6681470.976096947),402
116456,660,POINT (25496805.76987403 6681470.976096947),402
116457,660,POINT (25496792.61987571 6681475.577972435),402
116458,660,POINT (25496792.61987571 6681475.577972435),402
116459,660,POINT (25496800.65130409 6681507.848298597),402
116460,660,POINT (25496797.86476886 6681500.753506475),402
116461,660,POINT (25496798.80254997 6681502.780465678),402
116462,660,POINT (25496796.86351984 6681533.744815365),402
116463,660,POINT (25496829.24841462 6681554.740876789),402
116464,660,POINT (25496829.24841462 6681554.740876789),402
116465,660,POINT (25496827.12965282 6681525.663003),402
116466,660,POINT (25496656.10516238 6681456.425252475),402
116467,660,POINT (25496656.10516238 6681456.425252475),402
116468,660,POINT (25496657.83594685 6681465.492973985),402
116469,660,POINT (25496681.31104063 6681450.18523911),402
116470,660,POINT (25496654.83095469 6681498.419304453),402
116471,660,POINT (25496747.7546622 6681503.237770622),402
116472,660,POINT (25496747.7546622 6681503.237770622),402
116473,660,POINT (25496747.7546622 6681503.237770622),402
116474,660,POINT (25496754.56698467 6681509.448757465),402
116475,660,POINT (25496756.56643494 6681509.513832617),402
116476,660,POINT (25496701.82431384 6681466.823441216),402
116477,660,POINT (25496721.27576372 6681485.42364161),402
116478,660,POINT (25496723.09037894 6681458.459217513),402
116479,660,POINT (25496675.91941915 6681496.060318613),402
116480,660,POINT (25496716.24398932 6681519.298780868),402
116481,660,POINT (25496714.58003503 6681541.260473203),402
116482,660,POINT (25496695.33852151 6681515.663159818),402
116483,660,POINT (25496670.79665607 6681532.932708763),402
116484,660,POINT (25496649.13616575 6681521.264908131),402
116485,660,POINT (25496649.13616575 6681521.264908131),402
116486,660,POINT (25496298.45952475 6681370.533540355),402
116487,660,POINT (25496298.45952475 6681370.533540355),402
116488,660,POINT (25496304.88167857 6681389.746392096),402
116489,660,POINT (25496275.24856754 6681442.877583393),402
116490,660,POINT (25496275.24856754 6681442.877583393),402
116491,660,POINT (25496330.30178649 6681442.55449877),402
116492,660,POINT (25496466.29924271 6681445.673857265),402
116493,660,POINT (25496466.29924271 6681445.673857265),402
116494,660,POINT (25496497.07762095 6681486.634371142),402
116495,660,POINT (25496624.99233346 6681459.484376696),402
116496,660,POINT (25496624.99233346 6681459.484376696),402
116497,660,POINT (25496556.06664162 6681455.392831482),402
116498,660,POINT (25496580.03364257 6681457.130709712),402
116499,660,POINT (25496530.83062146 6681429.61262989),402
116500,660,POINT (25496529.13545986 6681452.577183572),402
116501,660,POINT (25496514.95824044 6681425.126501226),402
116502,660,POINT (25496511.16686502 6681451.034458552),402
116503,660,POINT (25496376.40842462 6681406.922063966),402
116504,660,POINT (25496399.43779307 6681406.620765793),402
116505,660,POINT (25496356.86853362 6681457.368605112),402
116506,660,POINT (25496381.77363007 6681461.120887769),402
116507,660,POINT (25496611.9635887 6681493.121935667),402
116508,660,POINT (25496602.36152823 6681512.840431757),402
116509,660,POINT (25496602.36152823 6681512.840431757),402
116510,660,POINT (25496277.40318713 6681404.91577812),402
116511,660,POINT (25496289.97390061 6681419.309154179),402
116512,660,POINT (25496305.36413355 6681406.770348793),402
116513,660,POINT (25496541.67628725 6681500.998059626),402
116514,660,POINT (25496568.54805147 6681505.808211268),402
116515,660,POINT (25496351.93206754 6681389.164333356),402
116516,660,POINT (25496328.23795093 6681378.436363102),402
116517,660,POINT (25496326.63518259 6681398.403813507),402
116518,660,POINT (25496346.29793086 6681410.015991368),402
116519,660,POINT (25495877.82639783 6681348.778372297),402
116520,660,POINT (25495877.82639783 6681348.778372297),402
116521,660,POINT (25495882.51962477 6681325.89926924),402
116522,660,POINT (25495882.51962477 6681325.89926924),402
116523,660,POINT (25495903.60682849 6681356.559689635),402
116524,660,POINT (25495925.23856457 6681369.225855139),402
116525,660,POINT (25495930.77955416 6681351.381896013),402
116526,660,POINT (25495950.32084424 6681366.980792239),402
116527,660,POINT (25495973.62300245 6681357.685195549),402
116528,660,POINT (25495997.31275857 6681368.410873296),402
116529,660,POINT (25496024.21837217 6681372.225380552),402
116530,660,POINT (25496038.69881725 6681389.679771329),402
116531,660,POINT (25496048.42122986 6681365.959810826),402
116532,660,POINT (25496061.75488227 6681388.37356811),402
116533,660,POINT (25496070.7499822 6681388.65357091),402
116534,660,POINT (25496087.65776027 6681392.167339287),402
116535,660,POINT (25496109.56153567 6681395.831848246),402
116536,660,POINT (25496186.72350624 6681425.186784545),402
116537,660,POINT (25496230.53595567 6681432.517115383),402
116538,660,POINT (25496230.53595567 6681432.517115383),402
116539,660,POINT (25496246.4079752 6681403.978151365),402
116540,660,POINT (25496238.31810296 6681373.71459861),402
116541,660,POINT (25496238.31810296 6681373.71459861),402
116542,660,POINT (25496207.44688715 6681401.801178561),402
116543,660,POINT (25496211.35386747 6681371.892932258),402
116544,660,POINT (25496151.76408323 6681357.081074661),402
116545,660,POINT (25496163.3692079 6681337.415001788),402
116546,660,POINT (25496121.01472379 6681348.144545564),402
116547,660,POINT (25496075.2070257 6681340.750818379),402
116548,660,POINT (25496030.45490053 6681331.384446163),402
116549,660,POINT (25496009.67623532 6681323.752754329),402
116550,660,POINT (25495985.86322697 6681317.026985219),402
116551,660,POINT (25495961.95928229 6681313.298576067),402
116552,660,POINT (25495940.11356255 6681307.629389162),402
116553,660,POINT (25495939.72022529 6681287.608277198),402
116554,660,POINT (25495886.73403466 6681285.996267046),402
116555,660,POINT (25495886.73403466 6681285.996267046),402
116556,660,POINT (25496192.15120298 6681345.295478986),402
116557,660,POINT (25496185.57420317 6681364.109444602),402
116558,660,POINT (25496180.48284311 6681399.97973993),402
116559,660,POINT (25496055.6927414 6681324.148477835),402
116560,660,POINT (25496051.05718808 6681345.021797185),402
116561,660,POINT (25496101.53285036 6681330.539177425),402
116562,660,POINT (25496099.04633791 6681346.474392512),402
116563,660,POINT (25496154.15729928 6681410.190813352),402
116564,660,POINT (25496159.8547088 6681387.344435419),402
116565,660,POINT (25496131.2511266 6681406.493673102),402
116566,660,POINT (25496136.10120944 6681378.623269673),402
116567,660,POINT (25495916.20952179 6681303.91242083),402
116568,660,POINT (25495913.87883089 6681314.84498637),402
116569,660,POINT (25495629.75764273 6681279.2083657),402
116570,660,POINT (25495641.78723446 6681278.570071224),402
116571,660,POINT (25495653.69420622 6681281.942957274),402
116572,660,POINT (25495669.96308745 6681306.446429043),402
116573,660,POINT (25495677.6572289 6681283.66378382),402
116574,660,POINT (25495713.92169889 6681308.778936471),402
116575,660,POINT (25495759.51711356 6681323.17648376),402
116576,660,POINT (25495765.51581205 6681323.35893801),402
116577,660,POINT (25495783.29842471 6681330.903564344),402
116578,660,POINT (25495790.93459001 6681310.11558056),402
116579,660,POINT (25495825.83807392 6681347.199545798),402
116580,660,POINT (25495808.02354608 6681340.65749801),402
116581,660,POINT (25495808.02354608 6681340.65749801),402
116582,660,POINT (25495817.0197526 6681307.901873988),402
116583,660,POINT (25495728.67621735 6681251.192746277),402
116584,660,POINT (25495683.74639672 6681247.825033481),402
116585,660,POINT (25495696.46929399 6681290.237446998),402
116586,660,POINT (25495703.31582408 6681262.430969192),402
116587,660,POINT (25495844.22603956 6681268.696792949),402
116588,660,POINT (25495844.22603956 6681268.696792949),402
116589,660,POINT (25495819.99081185 6681275.977640769),402
116590,660,POINT (25495819.99081185 6681275.977640769),402
116591,660,POINT (25495837.71488571 6681285.516954225),402
116592,660,POINT (25495837.71488571 6681285.516954225),402
116593,660,POINT (25495797.41974907 6681261.274255746),402
116594,660,POINT (25495792.54001114 6681290.147890504),402
116595,660,POINT (25496876.63522439 6681477.120755991),402
116596,660,POINT (25496876.63522439 6681477.120755991),402
116597,780,POINT (25498694.0627216 6683221.41633856),503
116598,780,POINT (25498669.30858889 6683212.656775408),503
116599,660,POINT (25495754.70315197 6681250.973019571),402
116600,660,POINT (25495747.91481672 6681276.784976535),402
116601,660,POINT (25495634.51349268 6681254.334513423),402
116602,660,POINT (25495657.57028402 6681253.036902976),402
116603,660,POINT (25495504.33155905 6681257.400268151),402
116604,660,POINT (25495504.33155905 6681257.400268151),402
116605,660,POINT (25495533.68663548 6681279.302200214),402
116606,660,POINT (25495554.44007623 6681287.93396735),402
116607,660,POINT (25495557.98532995 6681270.036161858),402
116608,660,POINT (25495593.25373385 6681295.117904021),402
116609,660,POINT (25495593.25373385 6681295.117904021),402
116610,660,POINT (25495596.03621151 6681269.187923102),402
116611,660,POINT (25495605.73511243 6681246.458420656),402
116612,660,POINT (25495586.82657664 6681242.882445292),402
116613,660,POINT (25495569.41076949 6681223.338769659),402
116614,660,POINT (25495544.71622774 6681212.583663228),402
116615,660,POINT (25495521.60074883 6681215.887554472),402
116616,660,POINT (25495521.60074883 6681215.887554472),402
116617,660,POINT (25495502.08881978 6681199.288164331),402
116618,660,POINT (25495612.61306555 6681217.648987186),402
116619,660,POINT (25495612.61306555 6681217.648987186),402
116620,660,POINT (25495591.58772143 6681218.008531617),402
116621,660,POINT (25495372.96599647 6681200.374076708),402
116622,660,POINT (25495381.02849476 6681198.614641022),402
116623,660,POINT (25495378.11664358 6681195.532083441),402
116624,660,POINT (25495362.51359666 6681248.095883067),402
116625,660,POINT (25495362.51359666 6681248.095883067),402
116626,660,POINT (25495382.573674 6681246.700066065),402
116627,660,POINT (25495458.16074059 6681195.955415579),402
116628,660,POINT (25495458.16074059 6681195.955415579),402
116629,660,POINT (25495482.4917937 6681185.68608812),402
116630,660,POINT (25495475.88614877 6681205.492974093),402
116631,660,POINT (25495439.13425212 6681262.427925362),402
116632,660,POINT (25495440.3441003 6681255.451740737),402
116633,660,POINT (25495453.9476594 6681268.882774135),402
116634,660,POINT (25495453.9476594 6681268.882774135),402
116635,660,POINT (25495402.6282276 6681245.304366123),402
116636,660,POINT (25495430.71378439 6681177.115659636),402
116637,660,POINT (25495430.13930768 6681196.101754188),402
